ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Conversions,Conversion_Rate,CPA,ROI,Total_Leads,Max_Leads_Source,Z_CostContact,Z_Revenue,NumWebPurchases,NumCatalogPurchases,NumStorePurchases
9010,1972,83151.0,0,0,2013-02-10,80,3,1.0,1.0,266.66666666666663,22,NumStorePurchases,3,11,5,7,10
378,1971,52531.0,0,0,2012-12-30,68,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,7,2,10
4808,1956,15759.0,0,0,2013-09-05,12,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
5068,1971,22804.0,1,0,2013-07-31,75,0,0.0,0.0,266.66666666666663,4,NumWebPurchases,3,11,2,0,2
7628,1973,43050.0,1,0,2014-03-18,10,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
7128,1977,42997.0,1,1,2013-12-07,91,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
2811,1963,48918.0,1,1,2014-04-12,21,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,0,4
3551,1954,60033.0,0,1,2014-03-29,28,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,2,1,5
1663,1978,34043.0,1,0,2013-10-25,97,0,0.0,0.0,266.66666666666663,4,NumWebPurchases,3,11,2,0,2
5543,1966,57811.0,0,1,2013-06-24,49,1,1.0,3.0,266.66666666666663,20,NumStorePurchases,3,11,7,2,11
1577,1946,78569.0,0,0,2014-02-19,14,1,1.0,3.0,266.66666666666663,14,NumCatalogPurchases,3,11,4,6,4
10641,1978,7500.0,1,1,2012-12-27,5,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
5336,1971,157733.0,1,0,2013-06-04,37,0,0.0,0.0,266.66666666666663,2,NumWebPurchases,3,11,1,0,1
6024,1953,94384.0,0,0,2013-03-04,62,3,1.0,1.0,266.66666666666663,18,NumCatalogPurchases,3,11,5,8,5
1878,1985,23148.0,0,0,2014-02-18,83,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
3099,1970,44267.0,1,1,2013-02-25,48,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,2,4
6055,1979,71626.0,0,0,2012-11-01,94,1,1.0,3.0,266.66666666666663,18,NumStorePurchases,3,11,5,5,8
5841,1966,60894.0,0,1,2013-06-28,61,0,0.0,0.0,266.66666666666663,21,NumWebPurchases,3,11,10,3,8
3972,1976,50200.0,1,1,2013-04-03,70,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,7,1,5
4394,1965,81051.0,0,0,2014-05-23,43,2,1.0,1.5,266.66666666666663,22,NumStorePurchases,3,11,5,5,12
5758,1982,65169.0,0,0,2014-01-14,23,4,1.0,0.75,266.66666666666663,27,NumStorePurchases,3,11,10,4,13
6658,1972,59868.0,0,1,2013-07-22,37,0,0.0,0.0,266.66666666666663,25,NumStorePurchases,3,11,11,2,12
4603,1960,65695.0,0,1,2014-01-31,50,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,5,4,10
8427,1956,64857.0,0,0,2012-11-23,78,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,7,5,10
10260,1965,45143.0,0,1,2013-08-26,74,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,1,5
7143,1955,74805.0,0,1,2013-11-06,14,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,4,7,10
8789,1989,59060.0,1,0,2014-01-11,77,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,3,1,7
6197,1962,27238.0,1,1,2013-04-20,39,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
4554,1965,47009.0,0,1,2013-10-01,89,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,3,2,8
4937,1973,46094.0,1,1,2014-06-10,62,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
1920,1972,40321.0,1,1,2013-07-29,59,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
8749,1984,37235.0,1,0,2014-02-01,68,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
1650,1960,81843.0,0,0,2013-04-22,13,0,0.0,0.0,266.66666666666663,26,NumStorePurchases,3,11,5,9,12
10377,1958,46692.0,0,1,2013-06-06,37,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,1,5
9206,1968,77382.0,0,1,2014-01-07,36,1,1.0,3.0,266.66666666666663,24,NumStorePurchases,3,11,5,7,12
10971,1977,37774.0,2,0,2012-09-03,28,1,1.0,3.0,266.66666666666663,12,NumWebPurchases,3,11,7,2,3
6398,1974,18393.0,1,0,2014-03-29,2,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
9212,1962,72828.0,0,1,2013-02-14,17,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,6,3,13
7937,1982,24711.0,0,0,2014-04-18,86,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
839,1975,45503.0,1,0,2013-09-25,54,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
4246,1982,6560.0,0,0,2013-12-12,2,0,0.0,0.0,266.66666666666663,2,NumWebPurchases,3,11,1,0,1
158,1945,71604.0,0,0,2013-11-17,3,1,1.0,3.0,266.66666666666663,16,NumWebPurchases,3,11,8,3,5
4832,1979,27244.0,1,0,2014-03-07,84,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,2,2,2
5621,1969,48752.0,1,1,2012-12-12,8,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,1,5
1945,1962,71434.0,0,1,2013-09-18,4,2,1.0,1.5,266.66666666666663,18,NumWebPurchases,3,11,7,4,7
5147,1948,90842.0,0,0,2013-07-29,57,0,0.0,0.0,266.66666666666663,26,NumStorePurchases,3,11,4,9,13
2535,1978,88097.0,1,0,2012-08-18,24,3,1.0,1.0,266.66666666666663,19,NumStorePurchases,3,11,6,5,8
11039,1975,51948.0,0,1,2013-09-17,51,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,2,4
9495,1982,71853.0,0,0,2013-05-08,29,0,0.0,0.0,266.66666666666663,16,NumCatalogPurchases,3,11,2,8,6
9635,1983,35876.0,0,0,2014-04-20,13,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
2173,1952,40049.0,0,1,2013-10-16,23,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
942,1982,39660.0,1,0,2012-08-08,36,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,7,1,3
9386,1962,50127.0,0,1,2014-05-29,88,1,1.0,3.0,266.66666666666663,12,NumStorePurchases,3,11,5,1,6
5510,1977,43263.0,0,1,2012-11-21,2,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,5,2,6
873,1949,62845.0,1,1,2012-10-01,3,1,1.0,3.0,266.66666666666663,17,NumStorePurchases,3,11,3,4,10
2253,1990,18929.0,0,0,2013-02-16,15,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,0,4
5181,1982,24367.0,1,0,2013-03-20,58,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
979,1975,33249.0,1,0,2013-02-20,11,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
10390,1959,26887.0,0,1,2013-02-10,27,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4698,1983,50150.0,0,0,2013-06-20,32,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,5,2,7
7793,1976,62061.0,0,1,2013-08-31,12,1,1.0,3.0,266.66666666666663,21,NumWebPurchases,3,11,10,4,7
1745,1962,85696.0,0,0,2013-05-03,88,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,4,6,9
10590,1956,76542.0,0,0,2013-03-30,91,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,4,8,10
5080,1993,70515.0,0,0,2013-10-21,12,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,6,6,4
8369,1987,18227.0,1,0,2012-11-08,21,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,1,2
5232,1965,69139.0,0,1,2014-01-27,23,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,4,1,5
2407,1982,69109.0,0,0,2012-11-09,10,1,1.0,3.0,266.66666666666663,19,NumStorePurchases,3,11,6,6,7
3834,1962,69627.0,0,1,2013-03-17,35,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,8,2,11
7912,1978,38136.0,1,0,2013-04-22,69,1,1.0,3.0,266.66666666666663,6,NumWebPurchases,3,11,3,1,2
7712,1946,62159.0,0,0,2014-04-28,68,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,6,2,10
1065,1963,80695.0,0,0,2013-12-29,85,0,0.0,0.0,266.66666666666663,18,NumCatalogPurchases,3,11,5,8,5
7275,1971,33316.0,1,1,2013-10-04,34,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
1343,1968,58554.0,1,1,2012-09-26,55,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,8,2,6
1384,1992,17256.0,1,0,2013-11-23,10,1,1.0,3.0,266.66666666666663,5,NumWebPurchases,3,11,2,1,2
9967,1974,53034.0,1,1,2013-05-30,30,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,6,1,7
6181,1950,52203.0,0,0,2012-07-31,36,0,0.0,0.0,266.66666666666663,26,NumStorePurchases,3,11,8,7,11
10507,1977,59601.0,0,1,2013-07-25,14,1,1.0,3.0,266.66666666666663,11,NumStorePurchases,3,11,2,2,7
2674,1958,75154.0,0,1,2012-09-04,79,0,0.0,0.0,266.66666666666663,15,NumWebPurchases,3,11,6,3,6
2698,1976,47025.0,0,1,2013-11-07,52,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,6,3,5
3231,1973,37971.0,1,0,2013-11-25,97,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4096,1968,41335.0,1,0,2013-12-26,24,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,1,4
10476,1958,67267.0,0,1,2014-05-13,0,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,3,2,5
5948,1975,57338.0,0,1,2014-04-29,96,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,4,1,5
9140,1960,50523.0,1,1,2013-12-25,89,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
10258,1965,35791.0,2,1,2013-05-06,94,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
5675,1960,50611.0,0,1,2012-10-04,98,1,1.0,3.0,266.66666666666663,16,NumStorePurchases,3,11,4,5,7
4743,1969,56242.0,0,1,2013-03-03,72,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,8,4,11
8805,1960,48904.0,0,1,2012-12-02,1,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,7,2,4
1542,1975,56243.0,1,2,2013-12-30,26,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,4,2,8
6770,1985,21355.0,1,0,2013-08-20,5,1,1.0,3.0,266.66666666666663,5,NumWebPurchases,3,11,2,1,2
8773,1971,57420.0,0,1,2013-06-25,22,1,1.0,3.0,266.66666666666663,12,NumStorePurchases,3,11,5,1,6
10475,1970,51381.5,0,1,2013-04-01,39,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,4,2,6
10420,1955,46390.0,0,1,2014-05-05,56,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,2,3
7514,1956,54342.0,1,1,2013-07-03,74,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
2902,1958,51381.5,1,1,2012-09-03,87,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4345,1964,51381.5,1,1,2014-01-12,49,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
793,1973,20895.0,1,0,2012-10-06,24,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
10909,1948,92344.0,0,0,2014-01-15,9,2,1.0,1.5,266.66666666666663,20,NumCatalogPurchases,3,11,5,10,5
3769,1972,51381.5,1,0,2014-03-02,17,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
8702,1976,26907.0,1,1,2013-08-20,10,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4791,1980,44964.0,1,1,2012-12-16,35,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2963,1979,75507.0,0,0,2014-05-02,56,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,8,6,6
8216,1972,53761.0,1,1,2013-10-11,7,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,4,4,3
8140,1973,22682.0,1,0,2013-10-03,51,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
10146,1972,38887.0,1,0,2014-03-02,17,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
5289,1975,41658.0,1,1,2012-11-09,30,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
2587,1972,29791.0,1,0,2014-05-15,21,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
4405,1956,63915.0,0,2,2013-07-30,2,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,6,3,12
8663,1974,39996.0,1,1,2014-05-22,85,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
2589,1972,26759.0,1,0,2014-02-07,65,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
3421,1968,63841.0,0,1,2013-04-21,64,0,0.0,0.0,266.66666666666663,21,NumWebPurchases,3,11,9,3,9
10490,1969,51039.0,1,1,2012-12-10,11,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,2,4
4094,1961,60544.0,1,1,2012-08-25,92,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,1,5
9958,1972,65685.0,0,1,2014-03-29,54,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,9,2,9
2534,1953,37716.0,0,1,2014-04-21,4,0,0.0,0.0,266.66666666666663,8,NumWebPurchases,3,11,4,1,3
4188,1957,36864.0,0,1,2012-08-13,53,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,2,4
6613,1970,44511.0,1,0,2012-10-12,39,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,8,4,8
10827,1967,36947.0,1,1,2012-08-07,49,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
5491,1951,47352.0,0,1,2013-04-11,70,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,1,5
8402,1953,67087.0,0,1,2013-12-17,40,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,7,5,8
8783,1950,57045.0,0,1,2012-09-08,40,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,4,2,9
10010,1953,36957.0,1,1,2012-09-06,43,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,2,2
618,1977,69389.0,0,1,2012-09-28,17,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,7,2,12
9121,1972,80134.0,1,0,2013-05-20,40,3,1.0,1.0,266.66666666666663,14,NumStorePurchases,3,11,5,3,6
361,1969,43142.0,1,1,2014-02-18,84,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
4310,1944,80589.0,0,0,2014-01-22,25,1,1.0,3.0,266.66666666666663,20,NumCatalogPurchases,3,11,5,10,5
2678,1990,34412.0,1,0,2013-02-13,62,0,0.0,0.0,266.66666666666663,8,NumWebPurchases,3,11,5,0,3
6376,1979,57537.0,1,0,2013-06-10,83,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,4,3,8
524,1966,22634.0,0,0,2013-01-16,47,0,0.0,0.0,266.66666666666663,5,NumWebPurchases,3,11,2,1,2
10341,1948,51315.0,0,0,2014-02-23,45,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,2,2,5
5654,1972,36026.0,2,1,2014-03-16,34,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
4098,1973,24639.0,1,1,2014-01-28,3,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
5824,1972,34578.0,2,1,2014-04-11,1,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
7000,1972,65704.0,0,0,2013-10-13,18,0,0.0,0.0,266.66666666666663,22,NumCatalogPurchases,3,11,2,10,10
2561,1966,63810.0,0,1,2012-11-11,45,1,1.0,3.0,266.66666666666663,19,NumStorePurchases,3,11,4,3,12
5229,1969,54132.0,0,1,2014-02-16,81,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4086,1959,18690.0,0,0,2012-12-28,77,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
2428,1970,28164.0,1,0,2013-05-04,23,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
8254,1974,34596.0,1,0,2013-04-13,48,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
2836,1972,43269.0,1,0,2013-09-16,61,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
8418,1958,38741.0,1,1,2014-03-30,60,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
1362,1972,31907.0,0,0,2013-03-04,75,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,6,1,6
7152,1983,27100.0,1,0,2013-04-05,64,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10033,1973,31163.0,1,0,2014-02-13,54,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9349,1985,92533.0,0,0,2013-12-19,84,2,1.0,1.5,266.66666666666663,22,NumStorePurchases,3,11,6,5,11
274,1973,34853.0,1,1,2013-12-23,75,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
3388,1967,70844.0,1,1,2013-10-30,16,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,1,5
922,1979,31086.0,1,1,2013-05-04,79,1,1.0,3.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
8588,1961,60544.0,1,1,2012-08-25,92,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,1,5
2518,1986,20491.0,0,0,2013-01-25,16,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,1,2
574,1964,42523.0,0,0,2014-04-23,96,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,1,1,4
3220,1983,39922.0,1,0,2013-02-14,30,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
5967,1952,33402.0,1,1,2013-07-18,60,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
1183,1949,36408.0,1,1,2013-09-21,11,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
6856,1979,21645.0,1,0,2012-09-03,75,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
4530,1948,78427.0,0,0,2012-10-24,36,1,1.0,3.0,266.66666666666663,20,NumStorePurchases,3,11,3,7,10
1553,1946,82657.0,0,0,2013-09-27,71,2,1.0,1.5,266.66666666666663,22,NumStorePurchases,3,11,7,5,10
4682,1958,51876.0,0,0,2013-10-15,88,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,2,2,8
8204,1971,78041.0,0,0,2012-12-16,93,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,4,4,9
5221,1957,52852.0,0,1,2012-12-01,93,1,1.0,3.0,266.66666666666663,22,NumWebPurchases,3,11,10,7,5
1232,1982,70038.0,0,0,2013-10-25,54,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,4,4,8
1927,1973,69401.0,0,1,2014-03-23,41,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,4,4,5
5788,1972,46053.0,1,0,2013-02-17,46,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,3,2,4
6652,1965,77343.0,0,0,2014-06-09,28,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,3,4,9
6246,1953,73892.0,0,0,2013-11-13,40,0,0.0,0.0,266.66666666666663,22,NumCatalogPurchases,3,11,3,11,8
5975,1967,40304.0,1,0,2013-09-30,82,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
6875,1965,32727.0,0,0,2012-08-28,38,0,0.0,0.0,266.66666666666663,15,NumWebPurchases,3,11,7,3,5
4399,1969,68695.0,0,0,2014-06-25,3,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,4,4,7
4042,1971,43300.0,0,1,2012-10-13,87,0,0.0,0.0,266.66666666666663,8,NumWebPurchases,3,11,4,0,4
2157,1972,26290.0,1,1,2013-01-12,49,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
10133,1970,93790.0,0,0,2014-02-12,16,3,1.0,1.0,266.66666666666663,25,NumStorePurchases,3,11,6,7,12
2525,1974,38410.0,0,0,2012-09-14,65,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,5,2,9
8233,1950,64866.0,0,1,2014-01-26,9,1,1.0,3.0,266.66666666666663,17,NumWebPurchases,3,11,7,3,7
9483,1959,57957.0,0,1,2013-08-19,24,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,4,6,8
2945,1955,46015.0,1,1,2014-04-13,25,2,1.0,1.5,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10403,1978,16531.0,1,0,2014-06-18,43,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
5074,1986,28072.0,1,0,2013-07-08,10,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10524,1963,49476.0,0,1,2013-06-20,29,0,0.0,0.0,266.66666666666663,18,NumCatalogPurchases,3,11,2,11,5
4690,1953,50725.0,0,1,2013-02-13,45,0,0.0,0.0,266.66666666666663,17,NumWebPurchases,3,11,8,1,8
7521,1952,83844.0,0,0,2013-05-12,57,1,1.0,3.0,266.66666666666663,19,NumStorePurchases,3,11,4,4,11
7196,1950,41145.0,1,1,2014-02-08,20,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
4406,1970,67419.0,0,1,2013-01-16,29,0,0.0,0.0,266.66666666666663,21,NumWebPurchases,3,11,9,4,8
9672,1970,23162.0,1,1,2013-12-21,82,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,1,3
4864,1977,34380.0,1,0,2013-05-02,68,0,0.0,0.0,266.66666666666663,8,NumWebPurchases,3,11,4,1,3
4706,1966,34704.0,0,1,2013-04-27,65,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4070,1969,94871.0,0,2,2012-09-01,99,2,1.0,1.5,266.66666666666663,17,NumWebPurchases,3,11,8,5,4
25,1958,65148.0,0,1,2012-11-16,9,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,6,6,7
3697,1954,39898.0,0,1,2013-02-12,20,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
217,1956,64857.0,0,0,2012-11-23,78,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,7,5,10
4220,1970,59892.0,0,1,2013-11-02,26,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
5286,1987,41020.0,0,0,2013-10-28,68,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,3,2,4
9559,1961,57072.0,0,1,2014-01-24,79,1,1.0,3.0,266.66666666666663,25,NumStorePurchases,3,11,7,5,13
2849,1979,60474.0,0,1,2013-04-01,25,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,10,2,12
7787,1960,62807.0,0,1,2012-08-31,83,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,5,3,12
3102,1981,19414.0,1,0,2013-10-16,32,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
5868,1980,19107.0,1,0,2013-08-22,49,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
8370,1976,75484.0,0,1,2012-08-02,50,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,7,3,6
9988,1976,70379.0,0,1,2013-03-03,84,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,6,3,13
2939,1970,79419.0,0,0,2014-06-22,96,0,0.0,0.0,266.66666666666663,14,NumCatalogPurchases,3,11,4,6,4
5529,1946,64014.0,2,1,2014-06-10,56,1,1.0,3.0,266.66666666666663,15,NumWebPurchases,3,11,8,2,5
9743,1955,76998.0,0,1,2013-01-11,85,1,1.0,3.0,266.66666666666663,27,NumWebPurchases,3,11,11,8,8
5763,1972,49854.0,1,0,2013-11-10,63,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,6,2,5
3478,1971,60585.0,1,1,2013-06-24,17,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,7,4,9
7494,1950,42873.0,1,1,2013-01-21,11,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,6,1,4
1763,1988,87679.0,0,0,2013-07-27,62,3,1.0,1.0,266.66666666666663,28,NumCatalogPurchases,3,11,7,11,10
7250,1978,57867.0,1,0,2013-10-01,48,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,7,2,9
2005,1990,35765.0,1,0,2013-12-11,86,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
10770,1959,65492.0,0,0,2014-01-26,73,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,4,7,13
6885,1977,32952.0,1,0,2013-12-01,36,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
2072,1969,53374.0,0,1,2012-08-16,34,1,1.0,3.0,266.66666666666663,15,NumStorePurchases,3,11,4,2,9
9463,1959,71706.0,0,1,2012-11-13,16,0,0.0,0.0,266.66666666666663,21,NumWebPurchases,3,11,9,5,7
6318,1988,68487.0,0,0,2013-01-13,48,0,0.0,0.0,266.66666666666663,29,NumStorePurchases,3,11,9,7,13
4093,1975,53253.0,1,1,2013-02-11,61,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,4,3,5
5751,1973,31163.0,1,0,2014-02-13,54,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
3340,1977,42014.0,1,0,2012-08-17,56,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,7,1,6
3594,1973,54108.0,1,1,2012-11-05,74,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,8,2,9
3584,1955,49667.0,0,0,2012-08-20,35,1,1.0,3.0,266.66666666666663,20,NumCatalogPurchases,3,11,5,10,5
3643,1974,63206.0,0,0,2014-03-20,65,1,1.0,3.0,266.66666666666663,13,NumStorePurchases,3,11,4,3,6
851,1972,57136.0,1,1,2013-07-09,48,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,5,2,10
7706,1975,46772.0,0,1,2012-11-07,88,1,1.0,3.0,266.66666666666663,24,NumWebPurchases,3,11,11,8,5
